0,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-84,-83,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-85,-83,-83,-90,-100,-100,-100,-100,-91,-100,-84,-85,-83,-83,-83,-88,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-86,-100,-100,-100,-78,-100,-100,-89,-100,-100,-100,-100,-80,-92,-100,-100,-100,-87,-87,-100,-100,-100,-100,-71,-71,-60,-100,-78,-100,-100,-86,-86
1,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-85,-83,-83,-82,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-74,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-69,-66,-100,-100,-100,-100,-86,-86
3,-100,-100,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-85,-83,-83,-82,-100,-100,-100,-100,-100,-100,-83,-84,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-80,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-75,-69,-100,-81,-100,-100,-86,-86
4,-100,-100,-100,-100,-80,-82,-100,-100,-100,-100,-84,-83,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-91,-100,-84,-85,-83,-83,-83,-88,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-86,-100,-100,-100,-75,-100,-100,-89,-100,-100,-100,-100,-72,-89,-100,-100,-100,-87,-87,-100,-100,-100,-100,-71,-71,-65,-63,-83,-100,-100,-100,-100
5,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-85,-83,-83,-90,-100,-100,-100,-100,-91,-100,-84,-85,-83,-83,-83,-89,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-80,-92,-100,-100,-100,-100,-91,-100,-100,-100,-100,-68,-68,-64,-100,-78,-100,-100,-86,-86
6,-100,-100,-100,-100,-81,-85,-100,-100,-100,-100,-84,-83,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-90,-100,-100,-100,-100,-91,-86,-86,-85,-83,-84,-83,-88,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-86,-100,-100,-100,-80,-100,-100,-89,-100,-100,-84,-85,-73,-89,-100,-100,-100,-87,-87,-100,-100,-100,-100,-68,-68,-65,-64,-83,-100,-100,-100,-100
7,-100,-100,-100,-100,-80,-79,-100,-100,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-83,-83,-81,-79,-83,-100,-100,-100,-100,-100,-82,-82,-85,-83,-84,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-83,-100,-100,-100,-82,-100,-100,-87,-100,-100,-100,-88,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-66,-65,-84,-100,-100,-80,-78
8,-100,-100,-100,-100,-86,-85,-100,-100,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-83,-85,-84,-83,-100,-100,-100,-100,-100,-100,-83,-85,-85,-89,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-78,-100,-100,-100,-80,-100,-100,-87,-100,-100,-100,-88,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-67,-67,-83,-100,-100,-82,-82
9,-100,-100,-100,-100,-81,-86,-100,-100,-100,-100,-84,-83,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-86,-86,-85,-100,-84,-83,-88,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-86,-100,-100,-100,-84,-86,-100,-89,-100,-85,-84,-85,-69,-89,-100,-100,-100,-87,-87,-100,-100,-100,-100,-71,-71,-65,-64,-84,-100,-100,-83,-70
